accessor/identifier,accessor/identifierType,category,identifier,kind,timeStamp,type,outOfProcess,initiatedType,context,domain,contextVerificationType,domainType,firstTimeStamp,bundleID,domainOwner,hits,domainClassification
com.apple.mobilemail,bundleID,contacts,8855DEBB-EE8A-412D-AB26-A9F184A6F3BD,intervalEnd,2022-04-29T19:45:37.007+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,5750430B-7B59-443F-BD01-C7A1A3B16497,intervalEnd,2022-04-29T19:46:07.308+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,8E55B910-7BFE-41C1-B827-5AD90F6922A1,intervalEnd,2022-04-29T19:46:10.135+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,C1990216-A890-4F3F-B1FA-29427BDCA323,intervalBegin,2022-04-29T19:46:20.440+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,C1990216-A890-4F3F-B1FA-29427BDCA323,intervalEnd,2022-04-29T19:46:55.136+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,057987EA-69AD-4EA4-88CD-E02CB05860D8,intervalBegin,2022-04-29T19:50:08.082+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,057987EA-69AD-4EA4-88CD-E02CB05860D8,intervalEnd,2022-04-29T19:50:08.862+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,36E1B78E-5A20-4B06-961D-F4A0FA86CC89,intervalBegin,2022-04-29T19:50:09.644+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,36E1B78E-5A20-4B06-961D-F4A0FA86CC89,intervalEnd,2022-04-29T19:50:14.827+04:00,access,,,,,,,,,,,
com.apple.mobilesafari,bundleID,contacts,88409243-3333-492D-A78F-3B272CFB3C74,intervalBegin,2022-04-29T19:50:57.221+04:00,access,,,,,,,,,,,
com.apple.mobilesafari,bundleID,contacts,88409243-3333-492D-A78F-3B272CFB3C74,intervalEnd,2022-04-29T19:51:42.108+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,D8DC18FB-6A5E-4D2A-8BE9-718FFD5DE8B0,intervalBegin,2022-04-29T19:52:00.678+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,D8DC18FB-6A5E-4D2A-8BE9-718FFD5DE8B0,intervalEnd,2022-04-29T19:52:10.867+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C2276309-7DE6-4E2A-8B04-9A61FA73CB68,intervalBegin,2022-04-29T20:22:42.115+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B082F8EC-2E04-4979-ADCB-9349B0B0149C,intervalBegin,2022-04-29T20:25:51.297+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B082F8EC-2E04-4979-ADCB-9349B0B0149C,intervalEnd,2022-04-29T20:25:53.331+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C2276309-7DE6-4E2A-8B04-9A61FA73CB68,intervalEnd,2022-04-29T20:25:54.552+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,2383B4F7-0B6F-4C58-A03F-317E88DFE53E,intervalBegin,2022-04-29T21:25:19.553+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,2383B4F7-0B6F-4C58-A03F-317E88DFE53E,intervalEnd,2022-04-29T21:25:21.078+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,EBC5BC2B-232F-4B7E-BA94-C97EB32E1576,intervalBegin,2022-04-29T22:02:02.368+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,EBC5BC2B-232F-4B7E-BA94-C97EB32E1576,intervalEnd,2022-04-29T22:02:12.566+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,microphone,2DB05278-9952-4CFA-BA1C-A00BF50B425C,intervalBegin,2022-04-29T22:05:36.780+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,microphone,2DB05278-9952-4CFA-BA1C-A00BF50B425C,intervalEnd,2022-04-29T22:05:41.059+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,85B84B6D-E80F-4582-B13E-4B18E98CF264,intervalBegin,2022-04-29T22:17:06.481+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,85B84B6D-E80F-4582-B13E-4B18E98CF264,intervalEnd,2022-04-29T22:17:16.578+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,19E7E18F-60B3-458A-A4E0-83A92EC00380,intervalBegin,2022-04-29T22:19:17.305+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,19E7E18F-60B3-458A-A4E0-83A92EC00380,intervalEnd,2022-04-29T22:20:18.300+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,microphone,1D47ED4B-9E1B-44D3-88FF-F1231F08693E,intervalBegin,2022-04-29T22:22:21.366+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,microphone,1D47ED4B-9E1B-44D3-88FF-F1231F08693E,intervalEnd,2022-04-29T22:23:16.409+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,microphone,BDEE1A2B-5F5E-4F53-9F89-53BC4985CCB5,intervalBegin,2022-04-29T22:24:01.536+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,microphone,BDEE1A2B-5F5E-4F53-9F89-53BC4985CCB5,intervalEnd,2022-04-29T22:24:26.750+04:00,access,,,,,,,,,,,
com.deliveroo.orderapp,bundleID,location,E5BBF84D-EF85-46C7-9697-79DC4961A9D3,intervalBegin,2022-04-29T22:28:00.889+04:00,access,,,,,,,,,,,
com.deliveroo.orderapp,bundleID,location,E5BBF84D-EF85-46C7-9697-79DC4961A9D3,intervalEnd,2022-04-29T22:28:13.129+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,1E22D1FA-CFEE-41DD-9B52-9FF04A7A9C27,intervalBegin,2022-04-29T22:32:20.591+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,1E22D1FA-CFEE-41DD-9B52-9FF04A7A9C27,intervalEnd,2022-04-29T22:32:30.690+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F06801A4-4975-4026-B988-66FE1C40D68C,intervalBegin,2022-04-29T22:37:41.836+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F06801A4-4975-4026-B988-66FE1C40D68C,intervalEnd,2022-04-29T22:37:43.987+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,AE1B6275-8BFE-4E4B-AB8F-FD7530005A9E,intervalBegin,2022-04-29T23:30:48.167+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,AE1B6275-8BFE-4E4B-AB8F-FD7530005A9E,intervalEnd,2022-04-29T23:30:58.250+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,C52E6740-638A-4396-AE58-A5D21C595911,intervalBegin,2022-04-29T23:46:47.987+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,C52E6740-638A-4396-AE58-A5D21C595911,intervalEnd,2022-04-29T23:46:58.145+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F274C3EE-F476-4527-808D-06BC689FA187,intervalBegin,2022-04-30T00:20:55.015+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F274C3EE-F476-4527-808D-06BC689FA187,intervalEnd,2022-04-30T00:20:57.071+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,B152F83D-AB4E-4CB5-A9D4-BC633C0C762C,intervalBegin,2022-04-30T01:35:41.646+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,E1795551-9711-4FE3-BB8E-A5F18D2E1A56,intervalBegin,2022-04-30T01:35:41.794+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,camera,0C2877B5-563F-4912-B4DC-1F8FCE6E5156,intervalBegin,2022-04-30T01:35:42.407+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,camera,0C2877B5-563F-4912-B4DC-1F8FCE6E5156,intervalEnd,2022-04-30T01:35:43.753+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,camera,CD4DDB4D-C795-40A6-BC37-6D10ECB8A27A,intervalBegin,2022-04-30T01:35:44.939+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,camera,CD4DDB4D-C795-40A6-BC37-6D10ECB8A27A,intervalEnd,2022-04-30T01:35:45.045+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,4206CAEF-2CC4-4D95-AF85-7E549F5E1437,intervalBegin,2022-04-30T01:35:47.365+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,E1795551-9711-4FE3-BB8E-A5F18D2E1A56,intervalEnd,2022-04-30T01:36:11.914+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,B152F83D-AB4E-4CB5-A9D4-BC633C0C762C,intervalEnd,2022-04-30T01:36:14.753+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,4206CAEF-2CC4-4D95-AF85-7E549F5E1437,intervalEnd,2022-04-30T01:36:32.359+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,76ED7806-D517-4094-87D6-DA2B83D2D804,intervalBegin,2022-04-30T01:40:18.866+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,76ED7806-D517-4094-87D6-DA2B83D2D804,intervalEnd,2022-04-30T01:40:50.586+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,34EC0EBD-A104-4EF7-8EC1-D3C4109AADF2,intervalBegin,2022-04-30T01:56:21.734+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,34EC0EBD-A104-4EF7-8EC1-D3C4109AADF2,intervalEnd,2022-04-30T01:56:31.833+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,CA8CD25F-CE1A-4F17-A28A-AB6F791F69D1,intervalBegin,2022-04-30T01:56:37.556+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,CA8CD25F-CE1A-4F17-A28A-AB6F791F69D1,intervalEnd,2022-04-30T01:56:47.596+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,camera,0A3D9947-CFC7-4E88-82CF-7980A6AB544E,intervalBegin,2022-04-30T02:01:04.473+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,6C9E9124-4A3E-4CC4-8ACA-44E61D055715,intervalBegin,2022-04-30T02:01:04.756+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,microphone,CB7C1353-AE96-4783-A940-65DDC9AB9938,intervalBegin,2022-04-30T02:01:05.140+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,photos,3640A790-74D9-414B-9DB8-956038F80CAC,intervalBegin,2022-04-30T02:01:06.448+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,microphone,CB7C1353-AE96-4783-A940-65DDC9AB9938,intervalEnd,2022-04-30T02:01:10.355+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,camera,0A3D9947-CFC7-4E88-82CF-7980A6AB544E,intervalEnd,2022-04-30T02:01:10.367+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,3FBEACD0-996C-4DC5-9F45-4AC803F273EF,intervalBegin,2022-04-30T02:01:11.275+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,6C9E9124-4A3E-4CC4-8ACA-44E61D055715,intervalEnd,2022-04-30T02:01:19.398+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,photos,3640A790-74D9-414B-9DB8-956038F80CAC,intervalEnd,2022-04-30T02:01:41.926+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A02E785E-CCF3-482D-B359-858082BE235C,intervalBegin,2022-04-30T02:03:08.199+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A02E785E-CCF3-482D-B359-858082BE235C,intervalEnd,2022-04-30T02:03:10.536+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,3FBEACD0-996C-4DC5-9F45-4AC803F273EF,intervalEnd,2022-04-30T02:04:07.337+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,photos,470A1BC6-BB1A-4B63-8937-FC211969DADF,intervalBegin,2022-04-30T02:35:00.353+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,photos,470A1BC6-BB1A-4B63-8937-FC211969DADF,intervalEnd,2022-04-30T02:35:00.354+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,A920A5D9-0566-4E91-8635-04C7148D18FD,intervalBegin,2022-04-30T02:35:00.458+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,A920A5D9-0566-4E91-8635-04C7148D18FD,intervalEnd,2022-04-30T02:35:10.567+04:00,access,,,,,,,,,,,
com.apple.Health,bundleID,contacts,DF919F8A-0B2E-40DE-90F7-6B4CF44B71F6,intervalBegin,2022-04-30T02:35:57.966+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,A364BCB4-4FFC-4FD0-AC55-B4C31192416F,intervalBegin,2022-04-30T02:36:04.742+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,1767D14A-4FBF-480E-9E79-34456B676BE6,intervalBegin,2022-04-30T02:36:04.743+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,426694EF-6F41-4C4B-A18A-BE7034638808,intervalBegin,2022-04-30T02:36:04.832+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,426694EF-6F41-4C4B-A18A-BE7034638808,intervalEnd,2022-04-30T02:36:15.325+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,4F141770-63AF-4143-8CE0-BDF66F97BB97,intervalBegin,2022-04-30T02:36:17.298+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,4F141770-63AF-4143-8CE0-BDF66F97BB97,intervalEnd,2022-04-30T02:36:32.992+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,B9271924-14DF-4EED-B4E6-5DD6FBAC0561,intervalBegin,2022-04-30T02:36:32.998+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,B9271924-14DF-4EED-B4E6-5DD6FBAC0561,intervalEnd,2022-04-30T02:36:33.005+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F78A33FF-7115-40A7-B496-8CAC59362B79,intervalBegin,2022-04-30T02:36:33.010+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9839F202-A229-4306-B305-FB120CC551FC,intervalBegin,2022-04-30T02:36:40.258+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F78A33FF-7115-40A7-B496-8CAC59362B79,intervalEnd,2022-04-30T02:36:45.182+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,321240B0-F409-4CBE-AC9C-5890AACC182E,intervalBegin,2022-04-30T02:36:46.358+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,321240B0-F409-4CBE-AC9C-5890AACC182E,intervalEnd,2022-04-30T02:36:56.799+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,63016187-600D-4D2D-BB28-3AD200238E0E,intervalBegin,2022-04-30T02:36:57.151+04:00,access,,,,,,,,,,,
com.apple.Health,bundleID,contacts,DF919F8A-0B2E-40DE-90F7-6B4CF44B71F6,intervalEnd,2022-04-30T02:36:59.090+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,63016187-600D-4D2D-BB28-3AD200238E0E,intervalEnd,2022-04-30T02:37:02.366+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,9839F202-A229-4306-B305-FB120CC551FC,intervalEnd,2022-04-30T02:37:04.373+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,A364BCB4-4FFC-4FD0-AC55-B4C31192416F,intervalEnd,2022-04-30T02:37:04.740+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,1767D14A-4FBF-480E-9E79-34456B676BE6,intervalEnd,2022-04-30T02:37:08.138+04:00,access,,,,,,,,,,,
com.apple.MobileSMS,bundleID,contacts,9895E23B-8BED-4A07-B300-E6BADBC79E4C,intervalBegin,2022-04-30T02:37:34.840+04:00,access,,,,,,,,,,,
com.apple.MobileSMS,bundleID,contacts,9895E23B-8BED-4A07-B300-E6BADBC79E4C,intervalEnd,2022-04-30T02:37:50.902+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,7E2F5303-03EE-45D1-87A7-279CC5473C2B,intervalBegin,2022-04-30T02:41:29.387+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,8420BE08-448D-4CC7-A616-F99C9389A40A,intervalBegin,2022-04-30T02:41:57.497+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,0151602B-61F0-4B04-8AB6-D118E1D1E1C2,intervalBegin,2022-04-30T02:41:57.497+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,7E2F5303-03EE-45D1-87A7-279CC5473C2B,intervalEnd,2022-04-30T02:41:59.957+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,0151602B-61F0-4B04-8AB6-D118E1D1E1C2,intervalEnd,2022-04-30T02:42:42.477+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,8420BE08-448D-4CC7-A616-F99C9389A40A,intervalEnd,2022-04-30T02:43:08.106+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,2EBFBE13-B05F-4CDA-9578-20758D9F8ACA,intervalBegin,2022-04-30T02:57:20.928+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,2EBFBE13-B05F-4CDA-9578-20758D9F8ACA,intervalEnd,2022-04-30T02:57:25.597+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,3F0DFA68-097C-42FF-9D8E-544FC6F4A523,intervalBegin,2022-04-30T02:57:42.359+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,3F0DFA68-097C-42FF-9D8E-544FC6F4A523,intervalEnd,2022-04-30T02:58:22.227+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,89B8043F-0835-4176-907A-BF53FD168A9E,intervalBegin,2022-04-30T02:58:39.204+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,89B8043F-0835-4176-907A-BF53FD168A9E,intervalEnd,2022-04-30T02:58:40.614+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,060CF992-7E79-4C08-9D42-7317FC818370,intervalBegin,2022-04-30T02:58:57.701+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,060CF992-7E79-4C08-9D42-7317FC818370,intervalEnd,2022-04-30T02:59:12.545+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,3C983F34-E092-4D1D-8D59-D285AD63984F,intervalBegin,2022-04-30T02:59:28.469+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,3C983F34-E092-4D1D-8D59-D285AD63984F,intervalEnd,2022-04-30T02:59:28.707+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F7C463C7-D37F-44A9-AA71-615F6F173E1B,intervalBegin,2022-04-30T02:59:45.889+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,D50B22AF-7F6C-4E58-AA3E-A1E5861A8435,intervalBegin,2022-04-30T03:00:04.133+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,D50B22AF-7F6C-4E58-AA3E-A1E5861A8435,intervalEnd,2022-04-30T03:05:04.447+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F7C463C7-D37F-44A9-AA71-615F6F173E1B,intervalEnd,2022-04-30T03:06:52.317+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E4618E33-8C4A-4B2F-A71A-A41AEDB61766,intervalBegin,2022-04-30T03:09:26.870+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,369BE36A-2505-4C25-BF7B-6DF4FEA4FFF3,intervalBegin,2022-04-30T03:09:27.036+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,369BE36A-2505-4C25-BF7B-6DF4FEA4FFF3,intervalEnd,2022-04-30T03:11:11.999+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,26DC72BE-2ED3-4587-995E-5297512AA4CE,intervalBegin,2022-04-30T03:11:46.060+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,DABE24F5-54D0-4874-A019-3B3D8BC35F2A,intervalBegin,2022-04-30T03:12:05.565+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,DABE24F5-54D0-4874-A019-3B3D8BC35F2A,intervalEnd,2022-04-30T03:12:07.508+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,26DC72BE-2ED3-4587-995E-5297512AA4CE,intervalEnd,2022-04-30T03:12:31.046+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,7EFCBED3-BBDA-442A-9EF8-701E68F5AEAE,intervalBegin,2022-04-30T03:12:59.605+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,E4618E33-8C4A-4B2F-A71A-A41AEDB61766,intervalEnd,2022-04-30T03:13:30.607+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,contacts,7EFCBED3-BBDA-442A-9EF8-701E68F5AEAE,intervalEnd,2022-04-30T03:13:44.508+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F16BDD1C-356B-4C74-978C-F2FE4B527D79,intervalBegin,2022-04-30T03:42:35.077+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,3A0B7FA5-5744-43DC-91CE-9A0B89D9320D,intervalBegin,2022-04-30T03:42:35.078+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,3A0B7FA5-5744-43DC-91CE-9A0B89D9320D,intervalEnd,2022-04-30T03:43:20.021+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F16BDD1C-356B-4C74-978C-F2FE4B527D79,intervalEnd,2022-04-30T03:43:20.022+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,797A7828-8157-440F-AED8-4BFD289094BF,intervalBegin,2022-04-30T03:49:02.708+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,797A7828-8157-440F-AED8-4BFD289094BF,intervalEnd,2022-04-30T03:49:04.284+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,5971864E-EDB9-4B6C-B681-5FE3C55570DB,intervalBegin,2022-04-30T03:57:36.015+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,5971864E-EDB9-4B6C-B681-5FE3C55570DB,intervalEnd,2022-04-30T03:57:36.822+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,9A00007A-F968-4A14-A083-76B5570B4DDC,intervalBegin,2022-04-30T03:57:51.683+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,9A00007A-F968-4A14-A083-76B5570B4DDC,intervalEnd,2022-04-30T03:58:25.974+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0F02B5B6-163D-48A9-B274-0D78E6D33B7F,intervalBegin,2022-04-30T03:59:21.582+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0F02B5B6-163D-48A9-B274-0D78E6D33B7F,intervalEnd,2022-04-30T03:59:22.436+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,6C6E055D-B259-4DCE-B30C-869EC493AC07,intervalBegin,2022-04-30T03:59:39.510+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,6C6E055D-B259-4DCE-B30C-869EC493AC07,intervalEnd,2022-04-30T03:59:40.322+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,98EBDF35-94B8-42ED-B86D-6C9A328FAF70,intervalBegin,2022-04-30T03:59:57.198+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,98EBDF35-94B8-42ED-B86D-6C9A328FAF70,intervalEnd,2022-04-30T03:59:57.424+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,7ADA4A34-E639-4C66-9914-20BD1A39D36A,intervalBegin,2022-04-30T04:49:17.295+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3F199BE8-5EA9-463F-8613-AD3E91E5DC47,intervalBegin,2022-04-30T04:49:17.296+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,3F199BE8-5EA9-463F-8613-AD3E91E5DC47,intervalEnd,2022-04-30T04:49:53.718+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,7ADA4A34-E639-4C66-9914-20BD1A39D36A,intervalEnd,2022-04-30T04:50:02.004+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,652AA790-E24B-4715-B77D-08AF9AF551FA,intervalBegin,2022-04-30T04:57:42.320+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,652AA790-E24B-4715-B77D-08AF9AF551FA,intervalEnd,2022-04-30T04:57:42.978+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,6DBDB1FD-FFD3-459C-8C56-101654387DAA,intervalBegin,2022-04-30T04:57:58.891+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,6DBDB1FD-FFD3-459C-8C56-101654387DAA,intervalEnd,2022-04-30T04:58:31.814+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B4AF0F84-A54C-45A9-A62F-E1BC244B5432,intervalBegin,2022-04-30T05:48:41.739+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,B4AF0F84-A54C-45A9-A62F-E1BC244B5432,intervalEnd,2022-04-30T05:49:14.168+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,83634AA3-ADD5-476D-BF58-848276C17784,intervalBegin,2022-04-30T05:49:14.790+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,83634AA3-ADD5-476D-BF58-848276C17784,intervalEnd,2022-04-30T05:49:15.106+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,00300175-4519-403B-B2FC-FFAA4A31B499,intervalBegin,2022-04-30T05:49:30.523+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,00300175-4519-403B-B2FC-FFAA4A31B499,intervalEnd,2022-04-30T05:49:31.252+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A7CB6E95-8623-4ED9-89D1-45853FC47145,intervalBegin,2022-04-30T05:49:40.739+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A7CB6E95-8623-4ED9-89D1-45853FC47145,intervalEnd,2022-04-30T05:49:41.158+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,2AE61ECF-869C-47FE-9E73-09E6ABAFB815,intervalBegin,2022-04-30T05:49:46.107+04:00,access,,,,,,,,,,,
